project_name,package_name,class_name,BrainMethod,ClassDataShouldBePrivate,ComplexClass,DataClass,DispersedCoupling,FeatureEnvy,GodClass,IntensiveCoupling,LazyClass,LongMethod,LongParameterList,MessageChain,RefusedBequest,ShotgunSurgery,SpaghettiCode,SpeculativeGenerality
java-design-patterns-master,method,com.iluwatar.factory.method.ElfBlacksmith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,method,com.iluwatar.factory.method.OrcBlacksmith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,method,com.iluwatar.factory.method.Weapon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,method,com.iluwatar.factory.method.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,method,com.iluwatar.factory.method.FactoryMethodTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.FanOutFanIn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.SquareNumberRequest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.FanOutFanInTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fanin,com.iluwatar.fanout.fanin.SquareNumberRequestTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,featuretoggle,com.iluwatar.featuretoggle.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,propertiesversion,com.iluwatar.featuretoggle.pattern.propertiesversion.PropertiesFeatureToggleVersion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,pattern,com.iluwatar.featuretoggle.pattern.Service,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,tieredversion,com.iluwatar.featuretoggle.pattern.tieredversion.TieredFeatureToggleVersion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,user,com.iluwatar.featuretoggle.user.User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,user,com.iluwatar.featuretoggle.user.UserGroup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,propertiesversion,com.iluwatar.featuretoggle.pattern.propertiesversion.PropertiesFeatureToggleVersionTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,tieredversion,com.iluwatar.featuretoggle.pattern.tieredversion.TieredFeatureToggleVersionTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,user,com.iluwatar.featuretoggle.user.UserGroupTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,filterer,com.iluwatar.filterer.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.filterer.domain.Filterer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.ProbabilisticThreatAwareSystem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.ProbableThreat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.SimpleProbabilisticThreatAwareSystem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.SimpleProbableThreat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.SimpleThreat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.SimpleThreatAwareSystem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.Threat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.ThreatAwareSystem,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,filterer,com.iluwatar.filterer.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.SimpleProbabilisticThreatAwareSystemTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,threat,com.iluwatar.filterer.threat.SimpleThreatAwareSystemTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,app,com.iluwatar.fluentinterface.app.App,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,fluentiterable,com.iluwatar.fluentinterface.fluentiterable.FluentIterable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,lazy,com.iluwatar.fluentinterface.fluentiterable.lazy.DecoratingIterator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-design-patterns-master,lazy,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,simple,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,app,com.iluwatar.fluentinterface.app.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,fluentiterable,com.iluwatar.fluentinterface.fluentiterable.FluentIterableTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-design-patterns-master,lazy,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterableTest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,simple,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterableTest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,action,com.iluwatar.flux.action.Action,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
java-design-patterns-master,action,com.iluwatar.flux.action.ContentAction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,action,com.iluwatar.flux.action.MenuAction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,app,com.iluwatar.flux.app.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,dispatcher,com.iluwatar.flux.dispatcher.Dispatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,store,com.iluwatar.flux.store.ContentStore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,store,com.iluwatar.flux.store.MenuStore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,store,com.iluwatar.flux.store.Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-design-patterns-master,view,com.iluwatar.flux.view.ContentView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,view,com.iluwatar.flux.view.MenuView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,view,com.iluwatar.flux.view.View,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,action,com.iluwatar.flux.action.ContentTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,action,com.iluwatar.flux.action.MenuItemTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,app,com.iluwatar.flux.app.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,dispatcher,com.iluwatar.flux.dispatcher.DispatcherTest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,store,com.iluwatar.flux.store.ContentStoreTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,store,com.iluwatar.flux.store.MenuStoreTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,view,com.iluwatar.flux.view.ContentViewTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,view,com.iluwatar.flux.view.MenuViewTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.AlchemistShop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.App,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.HealingPotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.HolyWaterPotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.InvisibilityPotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.PoisonPotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.Potion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.PotionFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.StrengthPotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.AlchemistShopTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,flyweight,com.iluwatar.flyweight.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.ApplicationException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.ArcherCommand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.ArcherView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.CatapultCommand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.CatapultView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.Command,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.Dispatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.ErrorView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.FrontController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.UnknownCommand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.View,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.ApplicationExceptionTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.CommandTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.DispatcherTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.FrontControllerTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,utils,com.iluwatar.front.controller.utils.InMemoryAppender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,controller,com.iluwatar.front.controller.ViewTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,composition,com.iluwatar.function.composition.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,composition,com.iluwatar.function.composition.FunctionComposer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,composition,com.iluwatar.function.composition.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,composition,com.iluwatar.function.composition.FunctionComposerTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.Bullet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.FixedStepGameLoop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.FrameBasedGameLoop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.GameController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.GameLoop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.VariableStepGameLoop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.FixedStepGameLoopTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.FrameBasedGameLoopTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.GameControllerTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.GameLoopTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gameloop,com.iluwatar.gameloop.VariableStepGameLoopTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.App,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.ExternalServiceA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.ExternalServiceB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.ExternalServiceC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.GatewayFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,gateway,com.iluwatar.gateway.ServiceFactoryTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,suspension,com.iluwatar.guarded.suspension.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,suspension,com.iluwatar.guarded.suspension.GuardedQueue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,suspension,com.iluwatar.guarded.suspension.GuardedQueueTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,halfsynchalfasync,com.iluwatar.halfsynchalfasync.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,halfsynchalfasync,com.iluwatar.halfsynchalfasync.App.ArithmeticSumTask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,halfsynchalfasync,com.iluwatar.halfsynchalfasync.AsynchronousService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,halfsynchalfasync,com.iluwatar.halfsynchalfasync.AsyncTask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,halfsynchalfasync,com.iluwatar.halfsynchalfasync.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,halfsynchalfasync,com.iluwatar.halfsynchalfasync.AsynchronousServiceTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.AsynchronousHealthChecker,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
java-design-patterns-master,check,com.iluwatar.health.check.CpuHealthIndicator,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.CustomHealthIndicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.DatabaseTransactionHealthIndicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.GarbageCollectionHealthIndicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.HealthCheck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.HealthCheckInterruptedException,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.HealthCheckRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.MemoryHealthIndicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,check,com.iluwatar.health.check.RetryConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,java,AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,java,AsynchronousHealthCheckerTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,java,CpuHealthIndicatorTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,java,CustomHealthIndicatorTest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,java,CustomHealthIndicatorTest.CacheConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,java,DatabaseTransactionHealthIndicatorTest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,java,GarbageCollectionHealthIndicatorTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,java,HealthCheckRepositoryTest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,java,HealthEndpointIntegrationTest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,java,MemoryHealthIndicatorTest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,java,RetryConfigTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,administration,com.iluwatar.hexagonal.administration.ConsoleAdministration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,administration,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrv,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,administration,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrvImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,hexagonal,com.iluwatar.hexagonal.App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,banking,com.iluwatar.hexagonal.banking.InMemoryBank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,banking,com.iluwatar.hexagonal.banking.MongoBank,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,banking,com.iluwatar.hexagonal.banking.WireTransfers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,database,com.iluwatar.hexagonal.database.InMemoryTicketRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,database,com.iluwatar.hexagonal.database.LotteryTicketRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,database,com.iluwatar.hexagonal.database.MongoTicketRepository,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryAdministration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryNumbers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryNumbers.RandomNumberGenerator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryTicketCheckResult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryTicketId,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,eventlog,com.iluwatar.hexagonal.eventlog.LotteryEventLog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,eventlog,com.iluwatar.hexagonal.eventlog.MongoEventLog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,eventlog,com.iluwatar.hexagonal.eventlog.StdOutEventLog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,module,com.iluwatar.hexagonal.module.LotteryModule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,module,com.iluwatar.hexagonal.module.LotteryTestingModule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,mongo,com.iluwatar.hexagonal.mongo.MongoConnectionPropertiesLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,sampledata,com.iluwatar.hexagonal.sampledata.SampleData,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,service,com.iluwatar.hexagonal.service.ConsoleLottery,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,service,com.iluwatar.hexagonal.service.LotteryConsoleService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,service,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
java-design-patterns-master,hexagonal,com.iluwatar.hexagonal.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,banking,com.iluwatar.hexagonal.banking.InMemoryBankTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,banking,com.iluwatar.hexagonal.banking.MongoBankTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,database,com.iluwatar.hexagonal.database.InMemoryTicketRepositoryTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,database,com.iluwatar.hexagonal.database.MongoTicketRepositoryTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryNumbersTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryTicketCheckResultTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryTicketIdTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.LotteryTicketTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,domain,com.iluwatar.hexagonal.domain.PlayerDetailsTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,eventlog,com.iluwatar.hexagonal.eventlog.MongoEventLogTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,test,com.iluwatar.hexagonal.test.LotteryTestUtils,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.App,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.IdentityMap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.IdNotFoundException,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.PersonDbSimulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.PersonDbSimulatorImplementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.PersonFinder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.IdentityMapTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.PersonDbSimulatorImplementationTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,identitymap,com.iluwatar.identitymap.PersonFinderTest,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
